HIP ID,RAJ2000,DEJ2000,Gmag
1,Null
4,0.00862612678,-51.89354298896,7.984906
2,0.00427321551,-19.49883599926,8.942914
3,0.00502608409,38.85927980643,6.596025
5,0.00996810368,-40.5912030647,8.307804
6,0.01868469337,3.94645997327,11.73696
8,0.02734284223,25.88645810089,7.425481
7,0.02198176054,20.03611932182,9.323691
10,0.03641642579,-50.86697451455,8.481748
9,0.03532376056,36.58596003555,8.248223
11,0.03733579281,46.93999652984,7.324696
14,0.04842376057,-0.36044690697,6.908558
17,0.05099020911,-40.19239550246,8.03971
15,0.05035847856,50.79118639575,8.253609
13,0.04169575209,-22.59470619222,8.538684
12,0.04090080198,-35.96022143954,7.88723
19,0.0533045482,38.30404616333,6.282961
16,0.05250280566,-54.91436578664,11.585863
20,0.06304616994,23.52922824106,8.394043
18,0.05284906551,-4.05367928966,10.441756
21,0.06638619238,8.00723469748,7.078523
22,0.07010945416,-49.35226301517,8.444609
23,0.07456270066,13.31223388065,7.463569
26,0.08409513466,-13.39337384091,9.000287
25,Null
29,0.09223100512,-49.10794385417,8.882331
27,0.08591236582,-41.29782124258,9.158145
28,0.08721256235,-43.36181877552,8.720228
24,0.0763889095,-23.45269707399,8.916584
30,0.09610868258,42.14147493398,8.226948
31,0.0980902031,2.67547842652,7.098974
32,0.09857729554,51.93948461223,9.049073
33,0.0991729864,-10.46238476251,8.004922
35,0.10297263858,-14.49048374205,8.834017
34,Null
36,0.10339432755,12.26714577757,7.362204
40,0.12195996921,67.21678671154,10.192575
38,0.11312864718,-79.0619822373,8.467084
37,0.10527655743,-47.17953714095,10.601769
39,0.11228727074,-16.69700956006,7.366848
42,Null
43,0.12869817794,59.5596808224,5.908125
41,Null
44,0.13275418852,-3.30632060157,7.605676
50,0.14308789634,-53.0977135528,6.415747
48,0.13523391146,-40.69047681659,6.992052
45,0.13390962148,-72.20271581344,9.564304
49,0.13956473222,16.66904651471,9.401256
46,0.13458772627,-25.62228633445,8.274871
47,0.13499197049,-56.83560050596,10.284287
51,0.14341650057,1.06621610213,8.688301
52,0.14687628635,-77.02011986234,8.531209
53,0.14742976174,-29.26341662766,10.900332
54,0.15259090002,17.96891041464,10.20598
55,0.15881622137,-66.68316793566,7.485056
57,0.16800095392,-69.67596522409,8.028081
58,0.17351871706,62.17589950563,6.922204
61,Null
59,0.17443908042,55.72246039897,9.077502
60,0.17543711354,-64.4657970555,8.251941
56,0.16292732911,0.22293384329,7.710588
63,0.18181039097,45.25333529439,6.332676
62,0.17997153575,-45.422743474,8.005071
64,0.18457221791,-27.90757758256,7.764919
65,0.18712161069,-54.83051452811,10.588468
66,0.18841921073,-72.3182174795,8.464083
68,Null
71,0.20702433181,36.78009900429,8.05251
69,0.20141204456,30.39588755237,8.32446
67,0.19934103306,23.53821935892,7.719313
73,0.22032238813,66.84801005273,6.362436
72,Null
70,0.20272295676,36.77757263367,10.379111
74,0.22234827543,35.75262238234,9.612058
76,Null
75,0.22327196692,-50.44645720894,6.835586
78,0.23230683082,17.86783658152,7.708723
77,0.23057474331,-30.06416740644,8.412427
79,0.23577027335,35.31672649328,8.559238
80,0.2428308653,-11.82373943241,8.258347
84,0.25242383708,27.8863317461,9.386384
83,0.24806581909,52.08056355182,8.111052
82,0.24801807203,-10.93596374409,9.139559
81,0.24340772812,-4.93253584457,8.416722
85,Null
86,0.26046118453,69.60350331377,8.043076
87,0.26149638468,-5.83500136144,7.700641
88,0.26909537663,-48.80987438889,5.489142
89,0.27715175475,53.16694331776,7.220998
94,0.29499556742,-32.75683716562,9.954228
90,0.28008314306,-41.8875469786,7.53446
91,Null
92,0.2906943478,-20.70554914063,8.439182
95,0.30200710145,-11.96404647003,8.553936
93,0.29233276506,-0.07611040791,7.981884
96,Null
97,0.30737351661,-21.40404148949,9.373844
98,0.30717077412,-52.79857473778,9.750472
99,0.31606997761,60.35528497784,5.678268
100,Null
103,Null
104,Null
101,0.31971186882,-47.79382845083,9.774849
105,0.32780398778,70.9289390618,7.58745
102,0.32048834112,-41.48743749799,6.34691
107,0.3338295273,-50.33737026277,4.765762
108,0.33665066858,-70.12527071581,8.110887
106,0.33021415895,49.98155694127,5.971371
109,0.34659811829,6.79147088775,7.142595
110,0.34860587902,39.61072094288,8.895423
114,Null
113,Null
112,0.35766333479,-16.94844231903,10.098359
111,0.34983659511,34.28184781797,10.651361
115,0.37258568366,-62.92313055304,7.450423
116,0.37532503126,-33.7927720413,8.504671
119,0.39016928513,44.67540302426,6.542779
117,0.38054835639,-72.6059009999,8.237561
118,Null
120,0.39591817174,-45.34475939853,7.91326
122,0.39874772791,-77.06572534602,4.366584
121,0.39642358022,28.42369167819,6.483169
124,0.40423349108,61.22279985728,5.453592
123,0.39989366012,72.23661595176,6.887612
126,0.40882607207,14.63232506905,7.79954
125,0.40467371791,-39.33674842866,8.606897
127,Null
129,0.41561667955,5.37280803502,9.195368
128,0.41441007926,73.61184646672,6.480009
132,0.42202278256,-34.65354336159,10.536109
134,0.42519378303,-1.13996140878,9.902843
131,0.4198208114,62.01808667832,8.100256
130,0.41829467968,-30.69253622993,8.836822
133,0.42347579878,-40.14870610769,6.506227
135,0.42679514528,-0.21777795562,8.495264
138,0.43744325367,-16.53166193414,7.532662
139,0.44528283065,67.50697287004,9.331973
136,0.42869153222,24.25311278059,6.261549
137,0.43270504389,42.36714334089,6.226424
140,0.45333110243,-68.10489308837,8.921438
141,0.45348800275,36.35035824995,8.041692
143,Null
142,0.45378587757,66.30603253366,7.171536
147,0.46605968916,21.02623564389,7.909909
148,0.47882005462,15.52854117111,8.008915
144,0.45528386166,76.17559770839,8.184789
146,0.45583657249,-25.79853095429,8.890443
145,0.45603380293,-3.02750328334,5.090039
149,0.47785970524,26.00405012453,10.918463
150,0.480306296,-37.22995069329,6.738419
152,0.48441477769,-28.13094847091,9.921985
151,Null
153,0.48450786918,12.65488769767,8.791101
155,Null
159,0.51090459093,-2.76617089014,6.871397
154,0.49008113222,-6.01407055668,3.292785
156,0.49693660411,63.35782665998,8.562247
157,0.50042326128,-5.21392470356,8.279795
158,0.50084468254,-37.90187648151,6.82281
160,Null
161,0.51240767307,33.69596105295,8.472102
162,0.51335263623,27.11860418319,9.674858
163,0.51719396824,-30.68522914018,8.970078
165,Null
164,0.51912717194,59.94010091841,7.709221
166,0.52131706221,-56.51492944516,8.704645
168,Null
169,Null
167,0.52782596698,39.1832054912,8.569393
170,0.53760182163,-20.87166236176,9.512423
171,Null
172,0.54286960254,67.40895246161,8.576735
173,0.54957267866,47.57720413702,8.387774
175,0.552420573,49.77108693293,7.608661
176,0.55339975622,44.42825971134,8.70976
177,0.56021980526,-11.96434837595,8.906956
174,Null
178,0.56804835009,-27.13515298469,8.456539
180,0.57091424425,-9.17492855123,8.134801
179,0.56951743254,-13.40743587506,6.78791
182,0.58118710852,52.58640614303,8.253679
181,0.57377317601,60.70316796437,5.742062
183,Null
184,0.58976198687,11.00623756194,8.250363
185,Null
186,0.60069473069,8.95682488285,6.304925
187,0.60229018965,-6.05926740296,8.884155
188,0.60269800864,6.33301238927,8.520445
189,Null
191,0.61299261985,-46.02886991377,11.565679
192,0.61982469267,8.39386130163,7.886728
190,Null
193,0.6217326273,-39.21258703567,9.205852
194,0.62375872882,8.48546371462,5.635739
195,0.62577981579,47.42289044096,7.507746
197,0.63230481021,42.14778178641,8.699654
196,0.62700592248,51.82997652184,8.298363
198,0.63275025924,15.33517409921,8.910211
199,0.63499961135,16.256563102,7.227994
201,Null
200,0.63548760317,-33.9926342236,10.215187
202,0.6417448996,54.55213746135,8.565803
203,0.64228207474,-15.83125142809,8.914089
205,Null
204,0.64522635737,-43.94792582714,8.139615
208,Null
206,0.64679287565,18.8360434199,8.45711
209,0.66021391462,66.10037345352,7.336741
207,0.65038605722,66.09896334536,5.585219
210,0.66212663422,-8.48798789152,8.965019
213,0.66702746183,51.472399879,7.446955
212,Null
211,0.66321560794,-37.94771235401,9.289239
214,Null
215,0.67452202562,75.03621059234,8.139162
216,Null
219,0.69030789256,6.03440151356,8.449332
218,0.67962758766,-57.6336673692,8.143567
217,Null
221,Null
220,0.69177788377,35.81546721059,7.47762
222,0.69446265558,-40.98323091526,8.54381
223,0.69656125501,2.13015273415,7.213268
224,0.69625741367,3.86041649248,8.749537
225,0.70010803006,-15.04054139244,8.926423
226,0.70044606947,-24.9452985401,10.310272
227,0.70486223078,80.28654759,9.826315
229,0.71400274834,47.25227059824,8.898067
228,0.71026356148,28.25190536451,7.521874
230,Null
231,0.72375467329,-58.78139714415,9.446426
234,Null
232,0.73011416017,-30.14977328832,8.425649
233,0.73192025764,71.35851784244,8.064291
235,0.73644530806,71.36803526132,8.695427
237,0.73930006247,-39.52741276784,8.778294
236,0.73786000793,-0.89387387896,7.705997
238,0.73953410344,-20.04588301518,6.133678
239,0.74319154817,3.38193277011,8.440057
240,0.74372906702,9.79522743815,10.643247
241,0.75202221156,9.13828113973,8.47543
243,Null
242,0.7522306562,-34.74393803353,7.509375
244,Null
245,Null
246,0.76446978326,56.73329710006,9.494833
247,0.76543460335,8.26129272601,9.091084
248,0.76566018255,8.27068431678,8.037072
249,0.77422596882,31.87008534965,8.624852
251,0.77532833031,-25.26111547551,8.175399
250,Null
253,0.78272526819,-24.145144725,6.130807
252,0.77964194656,29.48597568473,10.041371
255,Null
254,0.78477882238,42.74790520119,6.715531
256,Null
259,Null
257,Null
261,0.82052654667,-23.61543795431,9.060028
258,0.8054792431,17.55226903902,6.303553
260,0.81722833163,-55.40506895597,9.561519
263,0.82917484275,4.68693065377,11.169146
265,0.83538369262,-64.47609603741,8.440932
264,0.83207640054,38.24401241051,8.080599
262,0.82594709338,32.84586257997,9.008277
266,0.83533478246,-11.94536617494,7.791934
268,0.84178605337,59.07860652395,7.63185
267,0.83536025967,-4.14575464039,8.022013
269,0.84202326896,23.57503457718,8.437085
270,0.84988244645,73.17449713347,7.346511
271,0.8528391773,-35.96515794944,9.131726
272,Null
275,0.85750590327,-29.00074713283,9.862014
274,0.85714847739,63.64051696258,6.162851
273,0.85686863447,-46.83097560741,11.133667
276,Null
277,0.8594970681,-36.25119068951,6.896962
278,0.86311197017,55.55089823058,7.900065
279,0.86376622284,62.35780698993,8.637047
280,0.86620736934,53.31268960583,8.133419
281,0.87621215883,55.0599618413,7.596405
283,0.87711963223,12.35682169643,7.380692
282,0.87642822178,19.38149864343,7.467053
284,0.87847168155,-65.82750729824,8.760991
285,0.88084338346,-35.6022266617,8.18648
286,0.88147569536,78.71782716016,8.920649
287,0.88585334111,-13.22729085685,8.443908
290,Null
288,0.88908620006,42.35210657083,7.612417
289,Null
291,0.90457528226,-28.41713625269,8.17073
294,0.91710088833,3.90697630249,7.801843
293,0.91601133532,-57.16446031778,8.18111
292,0.9087775532,70.30603003834,8.101026
295,0.91870618661,-41.0958889767,9.606404
296,0.92285516457,-28.39619305868,8.083604
297,0.92435351972,48.43690534135,6.791181
299,Null
300,0.93515607973,42.02352174696,7.407222
298,0.9270221286,13.36516899533,7.90957
301,0.93494929584,-17.33599144286,4.516587
303,0.96930283638,57.37828060228,8.109643
302,0.96517142367,66.71218558856,5.30059
305,Null
304,0.96979537998,22.29605341966,8.257994
306,Null
308,0.98373955516,14.37886550341,7.028296
307,0.98001371951,-42.55948147971,11.076654
309,Null
310,0.9877648598,-43.19181125277,9.415139
311,0.987633588,36.9702527084,8.330143
315,Null
314,0.99164771852,20.95373338602,8.169074
312,0.98959385274,61.10363723167,8.485552
313,Null
316,1.00104013597,12.14579707797,7.202559
319,1.01581027238,62.22194700024,8.087064
318,1.00964818381,-38.59475270459,9.177074
320,1.02135233116,-16.99765100975,11.990829
317,1.00332719299,-80.39511330343,7.862516
321,1.03297060601,-25.89266268924,8.802216
322,1.0351050962,56.92098564006,7.377583
324,1.04240754986,17.436642133,8.429687
323,1.04269470533,49.87018076874,7.120844
325,Null
326,1.04482502547,11.26437522912,8.039781
328,Null
329,Null
327,1.04622222068,-4.92610852726,9.498008
331,1.05953476949,-26.95238643796,10.479605
330,1.05692688757,62.28766423081,5.807129
333,Null
332,1.06103389334,-34.41471127199,8.28682
335,1.06607248876,14.08154193988,8.843518
336,1.06663861371,65.15299026433,6.605076
334,1.06383448294,60.1550138811,8.743817
337,Null
339,1.06881789608,-59.31519183823,8.553114
338,1.0673434438,66.34912866365,9.915233
341,1.07749594096,-23.25396005919,9.187622
340,Null
342,1.07904715561,-20.56887399801,9.466019
343,1.08246173262,-16.52903661857,5.500603
346,1.08806517757,-53.90943445615,8.530388
344,1.08364473881,40.10995392923,9.42012
345,1.08465468162,-29.26882230307,6.372489
350,1.09913124861,-57.32269686853,10.008542
349,1.09544725114,-29.38157170137,7.756221
347,1.08873282998,54.27459126333,7.765633
348,1.0895923074,12.95729384243,8.445246
351,1.10366707607,-47.06804327902,9.557544
353,Null
352,1.11210490093,58.06868969955,10.210071
356,Null
354,1.12334854863,51.82929095836,8.950348
355,1.12549480121,-10.50952191798,4.390705
359,Null
360,Null
357,1.12726778412,-72.89731547829,7.223693
358,1.13951073514,-76.34649145429,8.663352
361,1.14788155537,-71.69500480477,8.453687
363,1.15169795324,43.55131331618,7.071786
362,1.15061121406,-19.43789318749,8.866352
364,1.15202438472,-15.88922929467,8.950436
365,Null
367,1.155634106,-81.34531816163,9.073913
366,1.15250299218,-31.16905400618,8.563841
368,1.15612499519,2.93722767111,7.501493
369,1.15889773193,29.72227962751,9.065539
371,1.16038465618,-50.03592126418,10.545512
370,1.15943841243,-51.58333030631,6.743237
373,1.16598661599,-8.18495012593,8.213428
372,1.16621268377,-70.40425885545,7.169578
374,1.16698714302,34.26512702851,7.373845
375,Null
376,Null
377,1.17211640081,-71.43689009672,5.567911
379,1.1749220869,67.16644512108,5.396713
378,1.17193790965,14.96523374449,7.271775
381,1.18522614336,51.53383585229,8.712691
380,1.17814591383,17.06973677325,8.366675
382,1.18810363318,-32.36104661439,8.973968
385,Null
383,1.18888046667,0.05649789922,8.708163
384,1.19280718666,1.53689281677,8.10546
386,1.20393835009,68.18869485114,9.040498
387,1.20812973577,38.78621432994,8.325065
388,1.21023395706,6.41665319387,9.079598
390,1.21173582543,50.23487222892,11.28945
391,1.2116475658,43.97071840253,8.569127
389,1.21176534905,-29.63303912805,8.293102
392,1.21671135808,30.08585268975,8.050384
393,Null
394,Null
395,1.22221396652,-30.2566068984,8.307897
396,1.22460919433,-31.99665452429,7.422628
398,1.22906571322,58.53216770281,6.643769
397,1.22534739729,52.2489334898,8.706078
399,Null
400,1.2346725429,23.26962939176,7.624367
402,1.23489692898,64.78142044972,8.032826
403,1.23715771311,-18.17873224844,8.851476
401,1.23420201164,56.05695498096,8.019514
404,1.23968046176,45.67379252655,7.438472
405,1.23950963847,51.18064354219,7.793573
406,1.24398670434,26.72526463851,7.645136
408,1.2451252653,57.4687396779,7.966999
407,1.24465351457,-70.21244196389,7.968244
411,1.25663158749,33.36001155504,9.287847
410,Null
409,1.24609887618,-70.4924820282,8.297166
415,1.26382409605,9.27996006052,8.844407
412,Null
414,1.26224364865,-59.82812071398,8.407099
413,1.26097373588,-36.01511979952,7.611795
416,1.26466666231,1.03770870576,8.663323
417,1.26592812799,-0.50303572678,6.025777
418,1.27562866882,61.31397009099,5.775652
419,1.2784987291,-42.56787349182,8.755153
421,Null
422,Null
420,1.28122957342,-52.15173891947,7.402707
424,1.29065945245,45.22903077552,6.681997
425,1.2908120877,-62.8452206826,7.998781
423,1.28847210238,30.32903013715,7.701946
426,1.29164383082,30.33122461875,9.295209
427,1.29159116553,-43.85082923846,8.436743
428,1.29537166834,45.7865670709,9.08505
429,1.29242976947,2.39721009183,8.557081
431,1.30207253417,36.30367240379,7.979652
430,1.29275890532,-32.46867247833,6.808736
433,1.31188097709,3.00740783121,9.212626
432,1.30418807325,35.57101302884,6.872339
434,1.31385112128,-27.27170558107,8.8585
435,1.31375168264,-49.14214677941,9.19056
436,1.32370251799,-67.8325897216,8.09102
437,Null
439,Null
438,Null
443,Null
444,Null
440,1.33301772563,68.88443158738,7.069244
442,1.333410728,-21.31533995991,8.367516
441,1.33319623489,-38.8571547581,6.686776
445,1.34027276958,-56.95565075665,7.408405
446,Null
448,1.34264568361,3.6060840976,6.621012
447,1.3425299549,8.78780426473,7.977885
449,1.34482035651,-33.49935878195,8.985791
450,1.3499377733,28.54372509414,8.655005
451,1.35124373255,16.32900507305,8.530896
452,1.35576194811,21.56940418579,9.708624
455,1.36500936857,76.29159668921,11.75584
453,1.35610661,-3.85167371071,7.301453
454,1.36007587913,-14.42218903366,7.136458
456,1.36557625012,-37.30253581943,7.47428
458,1.36767629696,-7.6654175291,6.447467
457,1.36674535921,-42.88738579838,6.214968
459,1.36855015516,-61.22585393029,8.657252
461,Null
464,Null
460,1.37020944037,22.22449447432,8.926228
462,1.37984284579,-9.61745750962,7.020907
465,1.39102622902,76.28581692734,8.164759
466,1.39554326028,53.17169470929,6.90938
463,1.38325024393,-35.1297362569,9.183699
467,Null
468,1.39898394658,-61.30987105156,7.108544
472,Null
473,1.4209253217,45.81209743086,8.25029
470,1.40401195292,43.40142118976,8.293016
469,1.4010738816,-51.26049030465,6.850828
471,1.41189816881,-58.28953653263,8.681095
474,1.4201939318,44.46867490512,8.324186
476,1.42484005519,13.39626813379,5.311919
475,1.42362916915,58.31325905067,8.074008
477,1.42898758053,-29.96062731138,9.847244
478,1.42937062794,-22.50977573458,9.533362
481,1.43356061272,-36.77864094118,9.98259
483,1.43936916807,81.07147325872,9.187223
480,1.43012986911,-15.36548240271,8.293482
485,1.44779998805,47.08728990318,8.46065
486,1.45710370988,-52.82006432245,9.240381
482,1.43519344991,17.84029383286,8.33347
479,1.4301902416,25.61517153616,9.812387
484,1.44162786091,-19.67024631163,9.421956
487,Null
488,1.46216555594,-68.5513665274,9.81417
489,1.46590882467,2.76432263697,10.170055
490,1.46893659052,-41.75306805235,7.395556
492,Null
496,1.48638258975,24.56900555988,6.267824
495,1.48113772823,18.075872609,8.946492
491,1.46997754766,12.52735939583,8.558608
494,1.47946345724,-68.81159493432,8.858594
493,1.4781193014,18.23500730621,7.318629
497,Null
498,Null
499,Null
